num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S025191,2025-04-03T00:00:00Z,14:45,avda. entrevias / call. mendez alvaro,2,13,puente de vallecas,colision fronto-lateral,lluvia intensa,autocaravana,pasajero,6-9,H,,,442680,4471444,N,
2025S025191,2025-04-03T00:00:00Z,14:45,avda. entrevias / call. mendez alvaro,2,13,puente de vallecas,colision fronto-lateral,lluvia intensa,turismo,conductor,25-29,H,,,442680,4471444,N,
2025S025192,2025-04-03T00:00:00Z,16:10,"call. donoso cortes, 41",41,7,chamberi,choque contra obstaculo fijo,nublado,camion rigido,conductor,50-54,H,,,439697,4476427,N,
2025S025192,2025-04-03T00:00:00Z,16:10,"call. donoso cortes, 41",41,7,chamberi,choque contra obstaculo fijo,nublado,turismo,conductor,45-49,M,,,439697,4476427,N,
2025S025193,2025-04-03T00:00:00Z,17:39,"call. principe de vergara, 263",263,5,chamartin,alcance,nublado,turismo,conductor,25-29,H,14,sin asistencia sanitaria,442596,4478699,N,
2025S025193,2025-04-03T00:00:00Z,17:39,"call. principe de vergara, 263",263,5,chamartin,alcance,nublado,turismo,conductor,45-49,H,14,sin asistencia sanitaria,442596,4478699,N,
2025S025193,2025-04-03T00:00:00Z,17:39,"call. principe de vergara, 263",263,5,chamartin,alcance,nublado,turismo,pasajero,25-29,M,7,asistencia sanitaria sólo en el lugar del accidente,442596,4478699,N,
2025S025194,2025-04-03T00:00:00Z,16:00,call. castillo de candanchu / call. castillo de candanchu,48,8,fuencarral-el pardo,colision fronto-lateral,lluvia debil,furgoneta,conductor,25-29,M,1,atención en urgencias sin posterior ingreso,442442,4484104,N,
2025S025194,2025-04-03T00:00:00Z,16:00,call. castillo de candanchu / call. castillo de candanchu,48,8,fuencarral-el pardo,colision fronto-lateral,lluvia debil,furgoneta,pasajero,30-34,H,7,asistencia sanitaria sólo en el lugar del accidente,442442,4484104,N,
2025S025194,2025-04-03T00:00:00Z,16:00,call. castillo de candanchu / call. castillo de candanchu,48,8,fuencarral-el pardo,colision fronto-lateral,lluvia debil,turismo,conductor,30-34,H,2,ingreso inferior o igual a 24 horas,442442,4484104,N,
2025S025195,2025-04-03T00:00:00Z,17:45,"ctra. estacion de hortaleza, 12",12,16,hortaleza,colision fronto-lateral,lluvia debil,turismo,conductor,50-54,M,7,asistencia sanitaria sólo en el lugar del accidente,444316,4480404,N,
2025S025195,2025-04-03T00:00:00Z,17:45,"ctra. estacion de hortaleza, 12",12,16,hortaleza,colision fronto-lateral,lluvia debil,turismo,conductor,desconocido,Desconocido,,,444316,4480404,N,
2025S025196,2025-04-03T00:00:00Z,15:45,"call. fernandez de los rios, 41",41,7,chamberi,colision lateral,despejado,turismo,conductor,desconocido,Desconocido,,,439813,4476302,N,
2025S025196,2025-04-03T00:00:00Z,15:45,"call. fernandez de los rios, 41",41,7,chamberi,colision lateral,despejado,turismo,conductor,desconocido,Desconocido,7,asistencia sanitaria sólo en el lugar del accidente,439813,4476302,N,
2025S025196,2025-04-03T00:00:00Z,15:45,"call. fernandez de los rios, 41",41,7,chamberi,colision lateral,despejado,turismo,peaton,30-34,H,14,sin asistencia sanitaria,439813,4476302,N,
2025S025196,2025-04-03T00:00:00Z,15:45,"call. fernandez de los rios, 41",41,7,chamberi,colision lateral,despejado,turismo,peaton,40-44,M,7,asistencia sanitaria sólo en el lugar del accidente,439813,4476302,N,
2025S025197,2025-04-03T00:00:00Z,18:10,"call. buen suceso, 26",26,9,moncloa-aravaca,choque contra obstaculo fijo,despejado,turismo,conductor,desconocido,Desconocido,,,438916,4475487,N,
2025S025198,2025-04-03T00:00:00Z,15:40,call. embajadores / avda. santa catalina-entrevias,488,13,puente de vallecas,choque contra obstaculo fijo,lluvia debil,camion rigido,conductor,25-29,H,,,442363,4468941,N,
2025S025199,2025-04-03T00:00:00Z,15:45,call. hierbabuena / call. tablada,15,6,tetuan,colision fronto-lateral,lluvia intensa,furgoneta,conductor,60-64,H,14,sin asistencia sanitaria,440513,4479085,N,
2025S025199,2025-04-03T00:00:00Z,15:45,call. hierbabuena / call. tablada,15,6,tetuan,colision fronto-lateral,lluvia intensa,furgoneta,pasajero,menor5,M,14,sin asistencia sanitaria,440513,4479085,N,
2025S025199,2025-04-03T00:00:00Z,15:45,call. hierbabuena / call. tablada,15,6,tetuan,colision fronto-lateral,lluvia intensa,motocicleta hasta 125cc,conductor,30-34,H,1,atención en urgencias sin posterior ingreso,440513,4479085,N,
2025S025203,2025-04-03T00:00:00Z,19:45,"call. piamonte, 16",16,1,centro,alcance,,turismo,conductor,30-34,H,,,441068,4474938,N,
2025S025204,2025-04-03T00:00:00Z,20:08,paseo. la habana / avda. alberto alcocer,152,5,chamartin,caida,lluvia debil,ciclomotor,conductor,25-29,H,6,asistencia sanitaria inmediata en centro de salud o mutua,442179,4478866,N,
2025S025205,2025-04-03T00:00:00Z,19:58,paseo. direccion / call. sor angela de la cruz,1,6,tetuan,atropello a persona,lluvia intensa,turismo,conductor,60-64,H,14,sin asistencia sanitaria,440113,4479509,N,
2025S025205,2025-04-03T00:00:00Z,19:58,paseo. direccion / call. sor angela de la cruz,1,6,tetuan,atropello a persona,lluvia intensa,turismo,peaton,55-59,H,14,sin asistencia sanitaria,440113,4479509,N,
2025S025210,2025-04-03T00:00:00Z,19:30,call. valle de mena / gta. isaac rabin,31,9,moncloa-aravaca,colision fronto-lateral,lluvia intensa,motocicleta > 125cc,conductor,40-44,H,7,asistencia sanitaria sólo en el lugar del accidente,438992,4480288,N,
2025S025210,2025-04-03T00:00:00Z,19:30,call. valle de mena / gta. isaac rabin,31,9,moncloa-aravaca,colision fronto-lateral,lluvia intensa,turismo,conductor,35-39,H,14,sin asistencia sanitaria,438992,4480288,N,
2025S025210,2025-04-03T00:00:00Z,19:30,call. valle de mena / gta. isaac rabin,31,9,moncloa-aravaca,colision fronto-lateral,lluvia intensa,turismo,conductor,50-54,H,14,sin asistencia sanitaria,438992,4480288,N,
2025S025211,2025-04-03T00:00:00Z,17:40,avda. las fuerzas armadas / avda. buenos aires,1,16,hortaleza,choque contra obstaculo fijo,nublado,autobus,conductor,40-44,H,14,sin asistencia sanitaria,446007,4481868,N,
2025S025211,2025-04-03T00:00:00Z,17:40,avda. las fuerzas armadas / avda. buenos aires,1,16,hortaleza,choque contra obstaculo fijo,nublado,turismo,conductor,50-54,M,14,sin asistencia sanitaria,446007,4481868,N,
2025S025211,2025-04-03T00:00:00Z,17:40,avda. las fuerzas armadas / avda. buenos aires,1,16,hortaleza,choque contra obstaculo fijo,nublado,turismo,pasajero,10-14,M,14,sin asistencia sanitaria,446007,4481868,N,
2025S025234,2025-04-03T00:00:00Z,20:30,avda. monforte de lemos / call. finisterre,81,8,fuencarral-el pardo,atropello a persona,lluvia intensa,autobus,conductor,55-59,H,14,sin asistencia sanitaria,440441,4481222,N,
2025S025234,2025-04-03T00:00:00Z,20:30,avda. monforte de lemos / call. finisterre,81,8,fuencarral-el pardo,atropello a persona,lluvia intensa,autobus,pasajero,más74,M,2,ingreso inferior o igual a 24 horas,440441,4481222,N,
2025S025234,2025-04-03T00:00:00Z,20:30,avda. monforte de lemos / call. finisterre,81,8,fuencarral-el pardo,atropello a persona,lluvia intensa,autobus,peaton,55-59,M,7,asistencia sanitaria sólo en el lugar del accidente,440441,4481222,N,
2025S025260,2025-04-03T00:00:00Z,21:10,"call. alto del retiro, 33",33,18,villa de vallecas,choque contra obstaculo fijo,,furgoneta,conductor,25-29,M,,,449320,4469065,N,
2025S025263,2025-04-03T00:00:00Z,21:09,call. valdebernardo / call. encomienda de palacios,2,14,moratalaz,caida,nublado,motocicleta hasta 125cc,conductor,35-39,H,6,asistencia sanitaria inmediata en centro de salud o mutua,446212,4472051,N,
2025S025265,2025-04-03T00:00:00Z,21:36,avda. poblados / avda. andalucia,189,12,usera,colision lateral,lluvia debil,furgoneta,conductor,60-64,H,14,sin asistencia sanitaria,441037,4469137,N,
2025S025265,2025-04-03T00:00:00Z,21:36,avda. poblados / avda. andalucia,189,12,usera,colision lateral,lluvia debil,turismo,conductor,25-29,H,14,sin asistencia sanitaria,441037,4469137,N,
2025S025266,2025-04-03T00:00:00Z,22:05,autov. m-30 / autov. a-2,04NL60,5,chamartin,choque contra obstaculo fijo,lluvia debil,turismo,conductor,18-20,M,,,443937,4477362,N,
2025S025266,2025-04-03T00:00:00Z,22:05,autov. m-30 / autov. a-2,04NL60,5,chamartin,choque contra obstaculo fijo,lluvia debil,turismo,pasajero,18-20,M,,,443937,4477362,N,
2025S025268,2025-04-03T00:00:00Z,22:00,"avda. gran via de san francisco, 11",11,1,centro,alcance,lluvia debil,bicicleta,conductor,25-29,H,6,asistencia sanitaria inmediata en centro de salud o mutua,439464,4473424,N,
2025S025268,2025-04-03T00:00:00Z,22:00,"avda. gran via de san francisco, 11",11,1,centro,alcance,lluvia debil,turismo,conductor,40-44,M,14,sin asistencia sanitaria,439464,4473424,N,
2025S025270,2025-04-03T00:00:00Z,22:00,"paseo. santa maria de la cabeza, 126",126,11,carabanchel,otro,lluvia debil,turismo,conductor,35-39,H,,,439702,4471374,N,
2025S025271,2025-04-03T00:00:00Z,23:05,call. batalla del salado / call. pedro unanue,6,2,arganzuela,colision fronto-lateral,lluvia debil,motocicleta hasta 125cc,conductor,40-44,H,6,asistencia sanitaria inmediata en centro de salud o mutua,440952,4472800,N,
2025S025271,2025-04-03T00:00:00Z,23:05,call. batalla del salado / call. pedro unanue,6,2,arganzuela,colision fronto-lateral,lluvia debil,turismo,conductor,25-29,H,14,sin asistencia sanitaria,440952,4472800,N,
2025S025272,2025-04-03T00:00:00Z,23:30,"call. felix boix, 5",5,5,chamartin,colision frontal,,todo terreno,conductor,35-39,M,,,441671,4479413,N,
2025S025272,2025-04-03T00:00:00Z,23:30,"call. felix boix, 5",5,5,chamartin,colision frontal,,turismo,conductor,desconocido,Desconocido,,,441671,4479413,N,
2025S025273,2025-04-03T00:00:00Z,23:50,"call. costa rica, 2",2,5,chamartin,alcance,lluvia debil,turismo,conductor,30-34,H,,,442495,4478883,N,
2025S025273,2025-04-03T00:00:00Z,23:50,"call. costa rica, 2",2,5,chamartin,alcance,lluvia debil,turismo,conductor,35-39,M,,,442495,4478883,N,
2025S025274,2025-04-03T00:00:00Z,23:20,"avda. alberto alcocer, 48",48,5,chamartin,otro,lluvia debil,turismo,conductor,35-39,H,,,442421,4478883,N,
2025S025274,2025-04-03T00:00:00Z,23:20,"avda. alberto alcocer, 48",48,5,chamartin,otro,lluvia debil,turismo,pasajero,25-29,M,,,442421,4478883,N,
2025S025276,2025-04-03T00:00:00Z,21:50,ctra. vicalvaro a coslada km 5.400,30,19,vicalvaro,solo salida de la via,lluvia debil,camion rigido,conductor,45-49,H,14,sin asistencia sanitaria,450596,4473768,N,
2025S025276,2025-04-03T00:00:00Z,21:50,ctra. vicalvaro a coslada km 5.400,30,19,vicalvaro,solo salida de la via,lluvia debil,otros vehiculos con motor,conductor,40-44,H,2,ingreso inferior o igual a 24 horas,450596,4473768,N,
2025S025277,2025-04-03T00:00:00Z,23:32,"autov. m-30, cª 2 pk 4.500",04XC50,15,ciudad lineal,colision fronto-lateral,lluvia debil,turismo,conductor,25-29,M,7,asistencia sanitaria sólo en el lugar del accidente,443939,4477339,S,
2025S025277,2025-04-03T00:00:00Z,23:32,"autov. m-30, cª 2 pk 4.500",04XC50,15,ciudad lineal,colision fronto-lateral,lluvia debil,turismo,conductor,30-34,H,14,sin asistencia sanitaria,443939,4477339,N,
2025S025277,2025-04-03T00:00:00Z,23:32,"autov. m-30, cª 2 pk 4.500",04XC50,15,ciudad lineal,colision fronto-lateral,lluvia debil,turismo,pasajero,21-24,H,14,sin asistencia sanitaria,443939,4477339,N,
2025S025320,2025-04-03T00:00:00Z,12:25,call. princesa / call. altamirano,69,9,moncloa-aravaca,choque contra obstaculo fijo,,autobus,conductor,55-59,H,14,sin asistencia sanitaria,439169,4475921,N,
2025S025329,2025-04-03T00:00:00Z,12:58,"call. ayala, 99",99,4,salamanca,colision lateral,lluvia debil,,conductor,desconocido,Desconocido,,,443038,4475382,N,
2025S025329,2025-04-03T00:00:00Z,12:58,"call. ayala, 99",99,4,salamanca,colision lateral,lluvia debil,turismo,conductor,desconocido,Desconocido,,,443038,4475382,N,
2025S025393,2025-04-03T00:00:00Z,13:50,call. maria de molina / plaza. doctor marañon,2,4,salamanca,colision lateral,,furgoneta,conductor,35-39,H,,,441414,4476594,N,
2025S025393,2025-04-03T00:00:00Z,13:50,call. maria de molina / plaza. doctor marañon,2,4,salamanca,colision lateral,,turismo,conductor,21-24,H,,,441414,4476594,N,
2025S025635,2025-04-03T00:00:00Z,21:10,call. cesar gonzalez ruano / call. virgen de africa,4,15,ciudad lineal,atropello a persona,lluvia debil,turismo,conductor,25-29,H,7,asistencia sanitaria sólo en el lugar del accidente,444484,4476695,N,
2025S025635,2025-04-03T00:00:00Z,21:10,call. cesar gonzalez ruano / call. virgen de africa,4,15,ciudad lineal,atropello a persona,lluvia debil,turismo,peaton,30-34,M,7,asistencia sanitaria sólo en el lugar del accidente,444484,4476695,N,
2025S026505,2025-04-03T00:00:00Z,19:30,"call. san severo, 18",18,21,barajas,atropello a persona,despejado,,conductor,desconocido,Desconocido,,,450736,4479224,N,
2025S026505,2025-04-03T00:00:00Z,19:30,"call. san severo, 18",18,21,barajas,atropello a persona,despejado,,peaton,50-54,M,7,asistencia sanitaria sólo en el lugar del accidente,450736,4479224,N,
2025S027240,2025-04-03T00:00:00Z,14:30,"nudo. o'donnell, 0",0,14,moratalaz,colision lateral,despejado,camion rigido,conductor,35-39,H,14,sin asistencia sanitaria,443238,4474720,N,
2025S027240,2025-04-03T00:00:00Z,14:30,"nudo. o'donnell, 0",0,14,moratalaz,colision lateral,despejado,turismo,conductor,45-49,M,14,sin asistencia sanitaria,443238,4474720,N,
2025S025294,2025-05-03T00:00:00Z,03:25,call. orense / call. sor angela de la cruz,20,6,tetuan,colision fronto-lateral,lluvia debil,turismo,conductor,30-34,H,,,441131,4478968,N,
2025S025294,2025-05-03T00:00:00Z,03:25,call. orense / call. sor angela de la cruz,20,6,tetuan,colision fronto-lateral,lluvia debil,turismo,conductor,65-69,H,,,441131,4478968,N,
2025S025295,2025-05-03T00:00:00Z,03:30,"avda. las aguilas, 99",99,10,latina,alcance,despejado,bicicleta,conductor,18-20,H,,,434039,4470425,N,
2025S025295,2025-05-03T00:00:00Z,03:30,"avda. las aguilas, 99",99,10,latina,alcance,despejado,turismo,conductor,más74,H,,,434039,4470425,N,
2025S025302,2025-05-03T00:00:00Z,03:15,"call. martinez villergas, 38",38,15,ciudad lineal,otro,lluvia debil,turismo,conductor,40-44,H,,,444454,4477096,N,
2025S025314,2025-05-03T00:00:00Z,06:00,avda. albufera / avda. pablo neruda,250,13,puente de vallecas,choque contra obstaculo fijo,lluvia debil,turismo,conductor,55-59,M,14,sin asistencia sanitaria,445384,4471125,N,
2025S025333,2025-05-03T00:00:00Z,07:56,"autov. a-5 / call. villadiego, km 7,400",+00700E,10,latina,alcance,nublado,motocicleta > 125cc,conductor,55-59,H,2,ingreso inferior o igual a 24 horas,433983,4471226,N,
2025S025333,2025-05-03T00:00:00Z,07:56,"autov. a-5 / call. villadiego, km 7,400",+00700E,10,latina,alcance,nublado,turismo,conductor,70-74,H,14,sin asistencia sanitaria,433983,4471226,N,
2025S025346,2025-05-03T00:00:00Z,08:52,call. francisco silvela / call. bejar,54,4,salamanca,colision fronto-lateral,,autobus,conductor,50-54,H,14,sin asistencia sanitaria,442779,4476254,N,
2025S025346,2025-05-03T00:00:00Z,08:52,call. francisco silvela / call. bejar,54,4,salamanca,colision fronto-lateral,,turismo,conductor,30-34,H,14,sin asistencia sanitaria,442779,4476254,N,
2025S025346,2025-05-03T00:00:00Z,08:52,call. francisco silvela / call. bejar,54,4,salamanca,colision fronto-lateral,,turismo,pasajero,40-44,H,14,sin asistencia sanitaria,442779,4476254,N,
2025S025347,2025-05-03T00:00:00Z,08:41,call. francisco silvela / call. alonso heredia,50,4,salamanca,caida,nublado,motocicleta hasta 125cc,conductor,35-39,H,7,asistencia sanitaria sólo en el lugar del accidente,442820,4476200,N,
2025S025347,2025-05-03T00:00:00Z,08:41,call. francisco silvela / call. alonso heredia,50,4,salamanca,caida,nublado,turismo,conductor,40-44,H,14,sin asistencia sanitaria,442820,4476200,N,
2025S025352,2025-05-03T00:00:00Z,08:09,call. lanjaron / avda. orcasur,1,12,usera,colision fronto-lateral,nublado,turismo,conductor,25-29,M,14,sin asistencia sanitaria,440402,4468579,N,
2025S025352,2025-05-03T00:00:00Z,08:09,call. lanjaron / avda. orcasur,1,12,usera,colision fronto-lateral,nublado,turismo,conductor,40-44,M,1,atención en urgencias sin posterior ingreso,440402,4468579,N,
2025S025352,2025-05-03T00:00:00Z,08:09,call. lanjaron / avda. orcasur,1,12,usera,colision fronto-lateral,nublado,turismo,pasajero,menor5,M,1,atención en urgencias sin posterior ingreso,440402,4468579,N,
2025S025367,2025-05-03T00:00:00Z,09:34,"call. toledo, 138",138,2,arganzuela,caida,nublado,motocicleta hasta 125cc,conductor,30-34,H,6,asistencia sanitaria inmediata en centro de salud o mutua,439510,4472872,N,
2025S025367,2025-05-03T00:00:00Z,09:34,"call. toledo, 138",138,2,arganzuela,caida,nublado,turismo,conductor,30-34,M,14,sin asistencia sanitaria,439510,4472872,N,
2025S025369,2025-05-03T00:00:00Z,09:15,avda. albufera / call. san feliu de guixols,240,13,puente de vallecas,alcance,lluvia debil,camion rigido,conductor,35-39,H,,,445124,4471296,N,
2025S025369,2025-05-03T00:00:00Z,09:15,avda. albufera / call. san feliu de guixols,240,13,puente de vallecas,alcance,lluvia debil,turismo,conductor,30-34,M,,,445124,4471296,N,
2025S025373,2025-05-03T00:00:00Z,09:20,call. alberto aguilera / gta. ruiz jimenez,1,1,centro,caida,lluvia debil,motocicleta hasta 125cc,conductor,35-39,M,7,asistencia sanitaria sólo en el lugar del accidente,440092,4475677,N,
2025S025373,2025-05-03T00:00:00Z,09:20,call. alberto aguilera / gta. ruiz jimenez,1,1,centro,caida,lluvia debil,turismo,conductor,25-29,H,14,sin asistencia sanitaria,440092,4475677,N,
2025S025374,2025-05-03T00:00:00Z,07:50,avda. albufera / avda. rafael alberti,268,13,puente de vallecas,colision multiple,nublado,turismo,conductor,25-29,M,14,sin asistencia sanitaria,445658,4470945,N,
2025S025374,2025-05-03T00:00:00Z,07:50,avda. albufera / avda. rafael alberti,268,13,puente de vallecas,colision multiple,nublado,turismo,conductor,30-34,H,14,sin asistencia sanitaria,445658,4470945,N,
2025S025374,2025-05-03T00:00:00Z,07:50,avda. albufera / avda. rafael alberti,268,13,puente de vallecas,colision multiple,nublado,turismo,conductor,35-39,H,14,sin asistencia sanitaria,445658,4470945,N,
2025S025376,2025-05-03T00:00:00Z,10:00,call. arroyo de pozuelo / gta. rio zancara,1,9,moncloa-aravaca,caida,lluvia debil,ciclomotor,conductor,18-20,M,,,434837,4478151,N,
2025S025377,2025-05-03T00:00:00Z,10:00,call. ferraz / call. buen suceso,70,9,moncloa-aravaca,colision lateral,se desconoce,turismo,conductor,30-34,H,,,438992,4475532,N,
2025S025377,2025-05-03T00:00:00Z,10:00,call. ferraz / call. buen suceso,70,9,moncloa-aravaca,colision lateral,se desconoce,turismo,conductor,más74,H,,,438992,4475532,N,
2025S025377,2025-05-03T00:00:00Z,10:00,call. ferraz / call. buen suceso,70,9,moncloa-aravaca,colision lateral,se desconoce,turismo,pasajero,45-49,M,,,438992,4475532,N,
2025S025384,2025-05-03T00:00:00Z,10:45,autov. m-45 / avda. mayorazgo,+10000E,11,carabanchel,colision lateral,lluvia debil,turismo,conductor,25-29,H,7,asistencia sanitaria sólo en el lugar del accidente,447993,4468015,N,
2025S025384,2025-05-03T00:00:00Z,10:45,autov. m-45 / avda. mayorazgo,+10000E,11,carabanchel,colision lateral,lluvia debil,turismo,conductor,45-49,H,6,asistencia sanitaria inmediata en centro de salud o mutua,447993,4468015,N,
